color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,profit,imdb_binned,genre_1,genre_2
Color,Pete Docter,408.0,96.0,0.0,262.0,Delroy Lindo,1000.0,292979556.0,John Ratzenberger,Up ,665575,2635,Jess Harnell,1.0,balloon|house|promise|retirement|skeleton,http://www.imdb.com/title/tt1049413/?ref_=fn_tt_tt_1,704.0,English,USA,PG,175000000.0,2009.0,848.0,8.3,1.85,27000,117979556.0,Successful,Adventure,Animation
Color,Rob Letterman,219.0,94.0,11.0,459.0,Rainn Wilson,1000.0,198332128.0,Amy Poehler,Monsters vs. Aliens ,114553,2579,Stephen Colbert,2.0,alien|alien invasion|alien space craft|giant|giantess,http://www.imdb.com/title/tt0892782/?ref_=fn_tt_tt_1,187.0,English,USA,PG,175000000.0,2009.0,973.0,6.5,2.35,0,23332128.0,Successful,Action,Adventure
Color,Jon Favreau,486.0,126.0,4000.0,4000.0,Jeff Bridges,21000.0,318298180.0,Robert Downey Jr.,Iron Man ,696338,39252,Jon Favreau,3.0,afghanistan|billionaire|inventor|playboy|u.s. air force,http://www.imdb.com/title/tt0371746/?ref_=fn_tt_tt_1,1055.0,English,USA,PG-13,140000000.0,2008.0,12000.0,7.9,2.35,10000,178298180.0,Successful,Action,Adventure
Color,Martin Scorsese,682.0,126.0,17000.0,1000.0,Christopher Lee,17000.0,73820094.0,Chloë Grace Moretz,Hugo ,245333,36017,Ray Winstone,0.0,automaton|mechanical|railway station|steampunk|train,http://www.imdb.com/title/tt0970179/?ref_=fn_tt_tt_1,678.0,English,USA,PG,170000000.0,2011.0,16000.0,7.5,1.85,42000,-96179906.0,Poor,Adventure,Drama
Color,Barry Sonnenfeld,85.0,106.0,188.0,582.0,Salma Hayek,10000.0,113745408.0,Will Smith,Wild Wild West ,129601,15870,Bai Ling,2.0,buddy movie|general|inventor|steampunk|utah,http://www.imdb.com/title/tt0120891/?ref_=fn_tt_tt_1,648.0,English,USA,PG-13,170000000.0,1999.0,4000.0,4.8,1.85,0,-56254592.0,Poor,Action,Comedy
Color,Rob Cohen,264.0,112.0,357.0,595.0,Brendan Fraser,5000.0,102176165.0,Jet Li,The Mummy: Tomb of the Dragon Emperor ,117927,9131,Russell Wong,2.0,army|china|emperor|mummy|shangri la,http://www.imdb.com/title/tt0859163/?ref_=fn_tt_tt_1,501.0,English,USA,PG-13,145000000.0,2008.0,3000.0,5.2,2.35,0,-42823835.0,Poor,Action,Adventure
Color,David Ayer,418.0,123.0,452.0,329.0,Robin Atkin Downes,10000.0,161087183.0,Will Smith,Suicide Squad ,118992,11287,Ike Barinholtz,8.0,based on comic book|critically bashed|father daughter relationship|reference to superman|super villain,http://www.imdb.com/title/tt1386697/?ref_=fn_tt_tt_1,971.0,English,USA,PG-13,175000000.0,2016.0,336.0,6.9,2.35,80000,-13912817.0,Poor,Action,Adventure
Color,Tom Shadyac,186.0,96.0,293.0,7000.0,Morgan Freeman,87000.0,100289690.0,Jimmy Bennett,Evan Almighty ,115099,108016,Steve Carell,0.0,ark|change|congressman|depiction of god|flood,http://www.imdb.com/title/tt0413099/?ref_=fn_tt_tt_1,257.0,English,USA,PG,175000000.0,2007.0,11000.0,5.4,2.35,2000,-74710310.0,Poor,Comedy,Family
Color,Doug Liman,585.0,113.0,218.0,509.0,Lara Pulver,10000.0,100189501.0,Tom Cruise,Edge of Tomorrow ,431620,12652,Noah Taylor,1.0,alien|combat|dying repeatedly|end of the world|time loop,http://www.imdb.com/title/tt1631867/?ref_=fn_tt_tt_1,741.0,English,USA,PG-13,178000000.0,2014.0,854.0,7.9,2.35,77000,-77810499.0,Poor,Action,Adventure
Color,Kevin Reynolds,91.0,176.0,58.0,60.0,Rick Aviles,711.0,88246220.0,Jeanne Tripplehorn,Waterworld ,144337,1004,Zakes Mokae,0.0,future|sail|sea|smoker|water,http://www.imdb.com/title/tt0114898/?ref_=fn_tt_tt_1,309.0,English,USA,PG-13,175000000.0,1995.0,60.0,6.1,1.85,0,-86753780.0,Poor,Action,Adventure
Color,Stephen Sommers,250.0,118.0,208.0,570.0,Dennis Quaid,23000.0,150167630.0,Joseph Gordon-Levitt,G.I. Joe: The Rise of Cobra ,174578,26683,Leo Howard,4.0,cobra|gi joe|snake|train|warhead,http://www.imdb.com/title/tt1046173/?ref_=fn_tt_tt_1,534.0,English,USA,PG-13,175000000.0,2009.0,2000.0,5.8,2.35,0,-24832370.0,Poor,Action,Adventure
Color,Pete Docter,536.0,95.0,0.0,384.0,Mindy Kaling,1000.0,356454367.0,Amy Poehler,Inside Out ,345198,2944,Phyllis Smith,1.0,anger|joy|memory|running away|sadness,http://www.imdb.com/title/tt2096673/?ref_=fn_tt_tt_1,773.0,English,USA,PG,175000000.0,2015.0,767.0,8.3,1.85,118000,181454367.0,Successful,Adventure,Animation
Color,Jon Favreau,370.0,106.0,4000.0,591.0,Bill Murray,19000.0,362645141.0,Scarlett Johansson,The Jungle Book ,106072,32921,Garry Shandling,0.0,fire|jungle|remake|tiger|wolf,http://www.imdb.com/title/tt3040964/?ref_=fn_tt_tt_1,398.0,English,UK,PG,175000000.0,2016.0,13000.0,7.8,1.85,65000,187645141.0,Successful,Adventure,Drama
Color,Jon Favreau,453.0,124.0,4000.0,4000.0,Scarlett Johansson,21000.0,312057433.0,Robert Downey Jr.,Iron Man 2 ,522371,48638,Jon Favreau,4.0,hammer|military|monaco|revenge|tony stark,http://www.imdb.com/title/tt1228705/?ref_=fn_tt_tt_1,723.0,English,USA,PG-13,200000000.0,2010.0,19000.0,7.0,2.35,18000,112057433.0,Successful,Action,Adventure
Color,Rupert Sanders,416.0,132.0,274.0,11000.0,Kristen Stewart,26000.0,155111815.0,Chris Hemsworth,Snow White and the Huntsman ,228554,72881,Sam Claflin,0.0,evil queen|fairy tale|magic|queen|snow white,http://www.imdb.com/title/tt1735898/?ref_=fn_tt_tt_1,710.0,English,USA,PG-13,170000000.0,2012.0,17000.0,6.1,2.35,53000,-14888185.0,Poor,Action,Adventure
Color,Robert Stromberg,401.0,97.0,171.0,846.0,Sharlto Copley,11000.0,241407328.0,Angelina Jolie Pitt,Maleficent ,252257,15516,Sam Riley,2.0,curse|dark fantasy|fairy|king|kingdom,http://www.imdb.com/title/tt1587310/?ref_=fn_tt_tt_1,634.0,English,USA,PG,180000000.0,2014.0,2000.0,7.0,2.35,89000,61407328.0,Successful,Action,Adventure
Color,Matt Reeves,521.0,130.0,198.0,884.0,Judy Greer,10000.0,208543795.0,Gary Oldman,Dawn of the Planet of the Apes ,317542,14363,Kodi Smit-McPhee,0.0,ape|dam|leader|post apocalypse|sequel,http://www.imdb.com/title/tt2103281/?ref_=fn_tt_tt_1,620.0,English,USA,PG-13,170000000.0,2014.0,2000.0,7.6,1.85,45000,38543795.0,Successful,Action,Adventure
Color,Roland Joffé,10.0,109.0,596.0,283.0,Alice Englert,622.0,48468407.0,Tamsin Egerton,The Lovers ,2138,1982,Bipasha Basu,3.0,1770s|british india|great barrier reef|india|ring,http://www.imdb.com/title/tt1321869/?ref_=fn_tt_tt_1,15.0,English,Belgium,R,39752620.0,2015.0,525.0,4.5,2.22040305473059,677,8715787.0,Successful,Action,Adventure
Color,Carl Rinsch,218.0,128.0,47.0,982.0,Cary-Hiroyuki Tagawa,18000.0,38297305.0,Keanu Reeves,47 Ronin ,116994,20965,Jin Akanishi,2.0,box office flop|ronin|samurai|shogun|tournament,http://www.imdb.com/title/tt1335975/?ref_=fn_tt_tt_1,324.0,English,USA,PG-13,175000000.0,2013.0,1000.0,6.3,2.35,35000,-136702695.0,Poor,Action,Adventure
Color,Anthony Russo,576.0,136.0,94.0,2000.0,Chris Evans,19000.0,259746958.0,Scarlett Johansson,Captain America: The Winter Soldier ,496749,36188,Hayley Atwell,1.0,conspiracy|heroism|megalomaniac|super soldier|world domination,http://www.imdb.com/title/tt1843866/?ref_=fn_tt_tt_1,742.0,English,USA,PG-13,170000000.0,2014.0,11000.0,7.8,2.35,55000,89746958.0,Successful,Action,Adventure
Color,Mike Mitchell,226.0,93.0,31.0,213.0,Kathy Griffin,4000.0,238371987.0,Jon Hamm,Shrek Forever After ,138661,4628,Mary Kay Place,2.0,alternate world|fairy tale parody|female warrior|ogre|true love,http://www.imdb.com/title/tt0892791/?ref_=fn_tt_tt_1,173.0,English,USA,PG,165000000.0,2010.0,225.0,6.4,2.35,0,73371987.0,Successful,Adventure,Animation
Color,Brad Bird,443.0,130.0,663.0,604.0,Chris Bauer,2000.0,93417865.0,Judy Greer,Tomorrowland ,128306,5046,Thomas Robinson,2.0,boy genius|futuristic city|inventor|teenage girl|time travel,http://www.imdb.com/title/tt1964418/?ref_=fn_tt_tt_1,497.0,English,USA,PG,190000000.0,2015.0,638.0,6.5,2.2,37000,-96582135.0,Poor,Action,Adventure
Color,Don Hall,384.0,102.0,38.0,562.0,Daniel Henney,756.0,222487711.0,Damon Wayans Jr.,Big Hero 6 ,279093,2963,Abraham Benrubi,0.0,high tech|martial arts|masked man|robot|superhero,http://www.imdb.com/title/tt2245084/?ref_=fn_tt_tt_1,433.0,English,USA,PG,165000000.0,2014.0,719.0,7.9,2.39,41000,57487711.0,Successful,Action,Adventure
Color,Rich Moore,377.0,101.0,66.0,833.0,Sarah Silverman,975.0,189412677.0,Jack McBrayer,Wreck-It Ralph ,272534,4451,Joe Lo Truglio,1.0,arcade|candy|glitch|king|medal,http://www.imdb.com/title/tt1772341/?ref_=fn_tt_tt_1,345.0,English,USA,PG,165000000.0,2012.0,931.0,7.8,2.35,40000,24412677.0,Successful,Adventure,Animation
Color,Robert Zemeckis,188.0,100.0,0.0,267.0,Eddie Deezen,15000.0,665426.0,Tom Hanks,The Polar Express ,120798,16264,Peter Scolari,0.0,boy|christmas|christmas eve|north pole|train,http://www.imdb.com/title/tt0338348/?ref_=fn_tt_tt_1,444.0,English,USA,G,165000000.0,2004.0,726.0,6.6,2.35,10000,-164334574.0,Poor,Adventure,Animation
Color,Roland Emmerich,286.0,120.0,776.0,535.0,Sela Ward,890.0,102315545.0,Vivica A. Fox,Independence Day: Resurgence ,58137,3233,Judd Hirsch,0.0,alien|battle|defense|independence day|mothership,http://www.imdb.com/title/tt1628841/?ref_=fn_tt_tt_1,520.0,English,USA,PG-13,165000000.0,2016.0,812.0,5.5,2.35,67000,-62684455.0,Poor,Action,Adventure
Color,Dean DeBlois,288.0,98.0,255.0,759.0,America Ferrera,18000.0,217387997.0,Gerard Butler,How to Train Your Dragon ,485430,20453,Craig Ferguson,0.0,dragon|island|training|viking|village,http://www.imdb.com/title/tt0892769/?ref_=fn_tt_tt_1,492.0,English,USA,PG,165000000.0,2010.0,953.0,8.2,2.35,33000,52387997.0,Successful,Adventure,Animation
Color,Jonathan Mostow,280.0,109.0,84.0,191.0,M.C. Gainey,648.0,150350192.0,Nick Stahl,Terminator 3: Rise of the Machines ,305340,1769,Carolyn Hennesy,0.0,drifter|exploding truck|future|machine|skynet,http://www.imdb.com/title/tt0181852/?ref_=fn_tt_tt_1,1676.0,English,USA,R,200000000.0,2003.0,284.0,6.4,2.35,0,-49649808.0,Poor,Action,Sci-Fi
Color,James Gunn,653.0,121.0,571.0,3000.0,Vin Diesel,14000.0,333130696.0,Bradley Cooper,Guardians of the Galaxy ,682155,32438,Djimon Hounsou,3.0,bounty hunter|outer space|raccoon|talking animal|tree,http://www.imdb.com/title/tt2015381/?ref_=fn_tt_tt_1,1097.0,English,USA,PG-13,170000000.0,2014.0,14000.0,8.1,2.35,96000,163130696.0,Successful,Action,Adventure
Color,Christopher Nolan,712.0,169.0,22000.0,6000.0,Anne Hathaway,11000.0,187991439.0,Matthew McConaughey,Interstellar ,928227,31488,Mackenzie Foy,1.0,black hole|father daughter relationship|saving the world|space travel|wormhole,http://www.imdb.com/title/tt0816692/?ref_=fn_tt_tt_1,2725.0,English,USA,PG-13,165000000.0,2014.0,11000.0,8.6,2.35,349000,22991439.0,Successful,Adventure,Drama
Color,Christopher Nolan,642.0,148.0,22000.0,23000.0,Tom Hardy,29000.0,292568851.0,Leonardo DiCaprio,Inception ,1468200,81115,Joseph Gordon-Levitt,0.0,ambiguous ending|corporate espionage|dream|subconscious|thief,http://www.imdb.com/title/tt1375666/?ref_=fn_tt_tt_1,2803.0,English,USA,PG-13,160000000.0,2010.0,27000.0,8.8,2.35,175000,132568851.0,Successful,Action,Adventure
Color,Hideaki Anno,1.0,120.0,28.0,12.0,Shin'ya Tsukamoto,544.0,48468407.0,Mark Chinnery,Godzilla Resurgence ,374,699,Atsuko Maeda,0.0,blood|godzilla|monster|sequel,http://www.imdb.com/title/tt4262980/?ref_=fn_tt_tt_1,13.0,Japanese,Japan,R,39752620.0,2016.0,106.0,8.2,2.35,0,8715787.0,Successful,Action,Adventure
Color,Peter Jackson,645.0,182.0,0.0,773.0,Adam Brown,5000.0,303001229.0,Aidan Turner,The Hobbit: An Unexpected Journey ,637246,9152,James Nesbitt,1.3711729622266402,dragon|dwarf|hobbit|orc|wizard,http://www.imdb.com/title/tt0903624/?ref_=fn_tt_tt_1,1367.0,English,USA,PG-13,180000000.0,2012.0,972.0,7.9,2.35,166000,123001229.0,Successful,Adventure,Fantasy
Color,Rob Cohen,187.0,106.0,357.0,4000.0,Vin Diesel,23000.0,144512310.0,Paul Walker,The Fast and the Furious ,272223,45327,Jordana Brewster,2.0,eighteen wheeler|illegal street racing|truck|trucker|undercover cop,http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1,988.0,English,USA,PG-13,38000000.0,2001.0,14000.0,6.7,2.35,14000,106512310.0,Successful,Action,Crime
Color,David Fincher,362.0,166.0,21000.0,919.0,Jason Flemyng,11000.0,127490802.0,Brad Pitt,The Curious Case of Benjamin Button ,459346,13333,Julia Ormond,2.0,deformed baby|diary|lingerie slip|older man younger woman relationship|premature aging,http://www.imdb.com/title/tt0421715/?ref_=fn_tt_tt_1,822.0,English,USA,PG-13,150000000.0,2008.0,1000.0,7.8,2.35,23000,-22509198.0,Poor,Drama,Fantasy
Color,Matthew Vaughn,500.0,132.0,905.0,1000.0,Michael Fassbender,34000.0,146405371.0,Jennifer Lawrence,X-Men: First Class ,518537,50983,Oliver Platt,3.0,cia|cia agent|mutant|nuclear war|professor,http://www.imdb.com/title/tt1270798/?ref_=fn_tt_tt_1,698.0,English,USA,PG-13,160000000.0,2011.0,13000.0,7.8,2.35,54000,-13594629.0,Poor,Action,Adventure
Color,Francis Lawrence,389.0,137.0,508.0,14000.0,Philip Seymour Hoffman,34000.0,281666058.0,Jennifer Lawrence,The Hunger Games: Mockingjay - Part 2 ,166137,81385,Josh Hutcherson,1.0,death of sister|dystopia|execution|rebellion|revolution,http://www.imdb.com/title/tt1951266/?ref_=fn_tt_tt_1,383.0,English,USA,PG-13,160000000.0,2015.0,22000.0,6.6,2.35,38000,121666058.0,Successful,Adventure,Sci-Fi
Color,Jon Turteltaub,235.0,109.0,226.0,370.0,Omar Benson Miller,12000.0,63143812.0,Nicolas Cage,The Sorcerer's Apprentice ,124185,13388,Robert Capron,0.0,chosen one|enchanted object|love|spell|training,http://www.imdb.com/title/tt0963966/?ref_=fn_tt_tt_1,238.0,English,USA,PG,150000000.0,2010.0,418.0,6.1,2.35,11000,-86856188.0,Poor,Action,Adventure
Color,Wolfgang Petersen,231.0,98.0,249.0,702.0,Mike Vogel,87000.0,60655503.0,Jimmy Bennett,Poseidon ,82380,92456,Andre Braugher,0.0,cruise|escape|ocean|passenger|water,http://www.imdb.com/title/tt0409182/?ref_=fn_tt_tt_1,629.0,English,USA,PG-13,160000000.0,2006.0,2000.0,5.6,2.35,0,-99344497.0,Poor,Action,Adventure
Color,James Bobin,218.0,113.0,33.0,11000.0,Alan Rickman,40000.0,76846624.0,Johnny Depp,Alice Through the Looking Glass ,21352,80806,Anne Hathaway,1.0,clock|dark fantasy|mad hatter|queen|sequel,http://www.imdb.com/title/tt2567026/?ref_=fn_tt_tt_1,131.0,English,USA,PG,170000000.0,2016.0,25000.0,6.4,1.85,30000,-93153376.0,Poor,Adventure,Family
Color,Chris Miller,227.0,93.0,50.0,692.0,Eric Idle,3000.0,320706665.0,Justin Timberlake,Shrek the Third ,211971,4705,Rupert Everett,2.0,disney spoof|fairy tale|prince|princess|tough guy,http://www.imdb.com/title/tt0413267/?ref_=fn_tt_tt_1,326.0,English,USA,PG,160000000.0,2007.0,795.0,6.1,1.85,0,160706665.0,Successful,Adventure,Animation
Color,Duncan Jones,275.0,123.0,0.0,648.0,Callum Rennie,3000.0,46978995.0,Dominic Cooper,Warcraft ,111609,5505,Ruth Negga,0.0,based on video game|fictional language|fictional war|orc|sword and sorcery,http://www.imdb.com/title/tt0803096/?ref_=fn_tt_tt_1,781.0,English,USA,PG-13,160000000.0,2016.0,716.0,7.3,2.35,89000,-113021005.0,Poor,Action,Adventure
Color,Alan Taylor,474.0,126.0,230.0,2000.0,Emilia Clarke,24000.0,89732035.0,J.K. Simmons,Terminator Genisys ,188457,38873,Matt Smith,2.0,alternate timeline|cyborg|future|robot|time machine,http://www.imdb.com/title/tt1340138/?ref_=fn_tt_tt_1,867.0,English,USA,PG-13,155000000.0,2015.0,10000.0,6.6,2.35,82000,-65267965.0,Poor,Action,Adventure
Color,Michael Apted,228.0,113.0,150.0,59.0,Shane Rangi,531.0,104383624.0,Bruce Spence,The Chronicles of Narnia: The Voyage of the Dawn Treader ,106446,764,Laura Brent,4.0,dragon|king|mouse|quest|warrior,http://www.imdb.com/title/tt0980970/?ref_=fn_tt_tt_1,227.0,English,USA,PG,155000000.0,2010.0,82.0,6.3,1.78,11000,-50616376.0,Poor,Adventure,Family
 Black and White,Michael Bay,191.0,184.0,0.0,691.0,Jaime King,3000.0,198539855.0,Jennifer Garner,Pearl Harbor ,254111,5401,Mako,0.0,air raid|black smoke|japanese military|japanese navy|sunday,http://www.imdb.com/title/tt0213149/?ref_=fn_tt_tt_1,1999.0,English,USA,PG-13,140000000.0,2001.0,961.0,6.1,2.35,0,58539855.0,Successful,Action,Drama
Color,Michael Bay,396.0,144.0,0.0,581.0,Michael O'Neill,662.0,318759914.0,Zack Ward,Transformers ,513158,2333,Kevin Dunn,0.0,alien contact|autobot|decepticon|robot vs. robot|teenage hero,http://www.imdb.com/title/tt0418279/?ref_=fn_tt_tt_1,1782.0,English,USA,PG-13,150000000.0,2007.0,599.0,7.1,2.35,8000,168759914.0,Successful,Action,Adventure
Color,Oliver Stone,248.0,206.0,0.0,591.0,Angelina Jolie Pitt,12000.0,34293771.0,Anthony Hopkins,Alexander ,138863,24598,Brian Blessed,3.0,ancient greece|conquest|greek|greek myth|king,http://www.imdb.com/title/tt0346491/?ref_=fn_tt_tt_1,1390.0,English,Germany,R,155000000.0,2004.0,11000.0,5.5,2.35,0,-120706229.0,Poor,Action,Adventure
Color,David Yates,329.0,138.0,282.0,687.0,Daniel Radcliffe,21000.0,292000866.0,Robert Pattinson,Harry Potter and the Order of the Phoenix ,355137,33433,Fiona Shaw,3.0,battle|magic|school|teacher|wizard,http://www.imdb.com/title/tt0373889/?ref_=fn_tt_tt_1,1108.0,English,UK,PG-13,150000000.0,2007.0,11000.0,7.5,2.35,0,142000866.0,Successful,Adventure,Family
Color,Mike Newell,295.0,157.0,179.0,10000.0,Daniel Radcliffe,21000.0,289994397.0,Robert Pattinson,Harry Potter and the Goblet of Fire ,385670,53413,Rupert Grint,1.0,fire|goblet|magic|tournament|wizard,http://www.imdb.com/title/tt0330373/?ref_=fn_tt_tt_1,1896.0,English,UK,PG-13,150000000.0,2005.0,11000.0,7.6,2.35,0,139994397.0,Successful,Adventure,Family
Color,Peter Berg,318.0,102.0,532.0,979.0,Charlize Theron,10000.0,227946274.0,Will Smith,Hancock ,343648,21584,Eddie Marsan,0.0,bully comeuppance|destruction|prison|superhero|tough girl,http://www.imdb.com/title/tt0448157/?ref_=fn_tt_tt_1,590.0,English,USA,PG-13,150000000.0,2008.0,9000.0,6.4,2.35,0,77946274.0,Successful,Action,Drama
Color,Francis Lawrence,323.0,104.0,508.0,558.0,Alice Braga,10000.0,256386216.0,Will Smith,I Am Legend ,530870,13076,Willow Smith,0.0,new york city|pandemic|post apocalypse|survivalist|virus,http://www.imdb.com/title/tt0480249/?ref_=fn_tt_tt_1,1413.0,English,USA,PG-13,150000000.0,2007.0,1000.0,7.2,2.35,11000,106386216.0,Successful,Drama,Horror
Color,Tim Burton,276.0,115.0,13000.0,588.0,Christopher Lee,40000.0,206456431.0,Johnny Depp,Charlie and the Chocolate Factory ,320284,57844,David Kelly,3.0,chocolate|diminution|miniaturization|physical flexability|ticket,http://www.imdb.com/title/tt0367594/?ref_=fn_tt_tt_1,1361.0,English,USA,PG,150000000.0,2005.0,16000.0,6.7,1.85,0,56456431.0,Successful,Adventure,Comedy
Color,Brad Bird,318.0,111.0,663.0,954.0,John Ratzenberger,1000.0,206435493.0,Janeane Garofalo,Ratatouille ,473887,4764,Brian Dennehy,0.0,chef|food|french|rat|restaurant,http://www.imdb.com/title/tt0382932/?ref_=fn_tt_tt_1,626.0,English,USA,G,150000000.0,2007.0,1000.0,8.0,2.35,10000,56435493.0,Successful,Animation,Comedy
Color,Christopher Nolan,478.0,128.0,22000.0,11000.0,Liam Neeson,23000.0,205343774.0,Christian Bale,Batman Begins ,980946,59558,Morgan Freeman,0.0,armored car|gangster|gotham|mixed martial arts|social decay,http://www.imdb.com/title/tt0372784/?ref_=fn_tt_tt_1,2685.0,English,USA,PG-13,150000000.0,2005.0,14000.0,8.3,2.35,15000,55343774.0,Successful,Action,Adventure
Color,Eric Darnell,167.0,89.0,35.0,436.0,Jada Pinkett Smith,1000.0,179982968.0,Bernie Mac,Madagascar: Escape 2 Africa ,146019,3285,Cedric the Entertainer,0.0,africa|madagascar|new york city|sequel|zoo,http://www.imdb.com/title/tt0479952/?ref_=fn_tt_tt_1,119.0,English,USA,PG,150000000.0,2008.0,851.0,6.7,1.85,0,29982968.0,Successful,Action,Adventure
Color,Shawn Levy,185.0,105.0,189.0,1000.0,Rami Malek,49000.0,177243721.0,Robin Williams,Night at the Museum: Battle of the Smithsonian ,130272,54039,Steve Coogan,2.0,hdtv|motorcycle|museum|security guard|tyrannosaurus rex,http://www.imdb.com/title/tt1078912/?ref_=fn_tt_tt_1,209.0,English,USA,PG,150000000.0,2009.0,3000.0,5.9,2.35,2000,27243721.0,Successful,Adventure,Comedy
Color,Gavin Hood,350.0,119.0,151.0,2000.0,Ryan Reynolds,20000.0,179883016.0,Hugh Jackman,X-Men Origins: Wolverine ,361924,40054,Dominic Monaghan,0.0,army|civil war|claw fight|commando|wolverine the character,http://www.imdb.com/title/tt0458525/?ref_=fn_tt_tt_1,641.0,English,USA,PG-13,150000000.0,2009.0,16000.0,6.7,2.35,0,29883016.0,Successful,Action,Adventure
Color,Lana Wachowski,245.0,129.0,0.0,233.0,Collin Chou,309.0,139259759.0,Essie Davis,The Matrix Revolutions ,364948,1062,Nona Gaye,0.0,battle|epic|fight|future|machine,http://www.imdb.com/title/tt0242653/?ref_=fn_tt_tt_1,2121.0,English,Australia,R,150000000.0,2003.0,269.0,6.7,2.35,0,-10740241.0,Poor,Action,Sci-Fi
Color,Chris Buck,406.0,102.0,69.0,490.0,Maurice LaMarche,1000.0,400736600.0,Josh Gad,Frozen ,421658,2582,Livvy Stubenrauch,0.0,magic|sister love|sister sister relationship|snow|snowman,http://www.imdb.com/title/tt2294629/?ref_=fn_tt_tt_1,904.0,English,USA,PG,150000000.0,2013.0,523.0,7.6,2.24,58000,250736600.0,Successful,Adventure,Animation
Color,Lana Wachowski,275.0,138.0,0.0,30.0,Daniel Bernhardt,234.0,281492479.0,Steve Bastoni,The Matrix Reloaded ,421818,534,Helmut Bakaitis,0.0,car motorcycle chase|one against many|oracle|prophecy|stylized violence,http://www.imdb.com/title/tt0234215/?ref_=fn_tt_tt_1,2789.0,English,USA,R,150000000.0,2003.0,198.0,7.2,2.35,0,131492479.0,Successful,Action,Sci-Fi
